site,fdar_type,replicate,No.pixels,convhull,FDiv,FRic,area_ha,Model,Elev
SPD_02,nnr,1000,1912,187.7770424,0.721909585,0.6819,0.7648,Null expectation,1494
SPD_02,nnr,1000,1920,188.5753896,0.721895332,0.6848,0.768,Null expectation,1494
SPD_02,nnr,1000,1928,188.9753149,0.72189546,0.68626,0.7712,Null expectation,1494
SPD_02,nnr,1000,1936,189.0391014,0.721912958,0.68649,0.7744,Null expectation,1494
SPD_02,nnr,1000,1944,189.235682,0.72190903,0.6872,0.7776,Null expectation,1494
SPD_02,nnr,1000,1952,189.6413912,0.721857877,0.68868,0.7808,Null expectation,1494
SPD_02,nnr,1000,1960,190.2038549,0.721831697,0.69072,0.784,Null expectation,1494
SPD_02,nnr,1000,1968,190.4896368,0.721848419,0.69176,0.7872,Null expectation,1494
SPD_02,nnr,1000,1976,190.6092004,0.721852614,0.69219,0.7904,Null expectation,1494
SPD_02,nnr,1000,1984,190.8484915,0.721861129,0.69306,0.7936,Null expectation,1494
SPD_02,nnr,1000,1992,191.2207861,0.721853356,0.69441,0.7968,Null expectation,1494
SPD_02,nnr,1000,2000,191.6237164,0.72185278,0.69587,0.8,Null expectation,1494
SPD_02,nnr,1000,2008,191.7962584,0.721889938,0.6965,0.8032,Null expectation,1494
SPD_02,nnr,1000,2016,192.0871043,0.721874643,0.69756,0.8064,Null expectation,1494
SPD_02,nnr,1000,2024,192.2122929,0.72188285,0.69801,0.8096,Null expectation,1494
SPD_02,nnr,1000,2032,192.5530385,0.721878491,0.69925,0.8128,Null expectation,1494
SPD_02,nnr,1000,2040,192.6791056,0.721904245,0.69971,0.816,Null expectation,1494
SPD_02,nnr,1000,2048,192.8780581,0.721926584,0.70043,0.8192,Null expectation,1494
SPD_02,nnr,1000,2056,193.1368306,0.721915477,0.70137,0.8224,Null expectation,1494
SPD_02,nnr,1000,2064,193.5612859,0.721894916,0.70291,0.8256,Null expectation,1494
SPD_02,nnr,1000,2072,193.8469475,0.721903499,0.70395,0.8288,Null expectation,1494
SPD_02,nnr,1000,2080,194.1601006,0.721880253,0.70509,0.832,Null expectation,1494
SPD_02,nnr,1000,2088,194.347368,0.721885471,0.70577,0.8352,Null expectation,1494
SPD_02,nnr,1000,2096,194.840102,0.721904633,0.70756,0.8384,Null expectation,1494
SPD_02,nnr,1000,2104,195.0485197,0.721881535,0.70831,0.8416,Null expectation,1494
SPD_02,nnr,1000,2112,195.2359818,0.721860637,0.70899,0.8448,Null expectation,1494
SPD_02,nnr,1000,2120,195.5654074,0.721814548,0.71019,0.848,Null expectation,1494
SPD_02,nnr,1000,2128,195.9977915,0.72179566,0.71176,0.8512,Null expectation,1494
SPD_02,nnr,1000,2136,196.5113036,0.721790021,0.71363,0.8544,Null expectation,1494
SPD_02,nnr,1000,2144,196.7199112,0.721790993,0.71438,0.8576,Null expectation,1494
SPD_02,nnr,1000,2152,196.9605896,0.721770855,0.71526,0.8608,Null expectation,1494
SPD_02,nnr,1000,2160,197.3118534,0.721789011,0.71653,0.864,Null expectation,1494
SPD_02,nnr,1000,2168,197.5153188,0.721774512,0.71727,0.8672,Null expectation,1494
SPD_02,nnr,1000,2176,197.805245,0.721776987,0.71833,0.8704,Null expectation,1494
SPD_02,nnr,1000,2184,198.0044251,0.721770233,0.71905,0.8736,Null expectation,1494
SPD_02,nnr,1000,2192,198.1652468,0.721793313,0.71963,0.8768,Null expectation,1494
SPD_02,nnr,1000,2200,198.3386215,0.721817075,0.72026,0.88,Null expectation,1494
SPD_02,nnr,1000,2208,198.7038922,0.721812024,0.72159,0.8832,Null expectation,1494
SPD_02,nnr,1000,2216,199.1994755,0.721817347,0.72339,0.8864,Null expectation,1494
SPD_02,nnr,1000,2224,199.3437239,0.721817025,0.72391,0.8896,Null expectation,1494
SPD_02,nnr,1000,2232,199.6256336,0.721854245,0.72494,0.8928,Null expectation,1494
SPD_02,nnr,1000,2240,199.820071,0.721849457,0.72564,0.896,Null expectation,1494
SPD_02,nnr,1000,2248,199.9763751,0.721839864,0.72621,0.8992,Null expectation,1494
SPD_02,nnr,1000,2256,200.211501,0.721863683,0.72706,0.9024,Null expectation,1494
SPD_02,nnr,1000,2264,200.5049017,0.721836144,0.72813,0.9056,Null expectation,1494
SPD_02,nnr,1000,2272,200.7041736,0.721857029,0.72885,0.9088,Null expectation,1494
SPD_02,nnr,1000,2280,201.2011435,0.721837837,0.73066,0.912,Null expectation,1494
SPD_02,nnr,1000,2288,201.3126998,0.721839256,0.73106,0.9152,Null expectation,1494
SPD_02,nnr,1000,2296,201.4631735,0.721828786,0.73161,0.9184,Null expectation,1494
SPD_02,nnr,1000,2304,201.5936825,0.721831215,0.73208,0.9216,Null expectation,1494
SPD_02,nnr,1000,2312,201.7336102,0.721844593,0.73259,0.9248,Null expectation,1494
SPD_02,nnr,1000,2320,202.0287465,0.72188271,0.73366,0.928,Null expectation,1494
SPD_02,nnr,1000,2328,202.2458781,0.721845993,0.73445,0.9312,Null expectation,1494
SPD_02,nnr,1000,2336,202.6569565,0.721854492,0.73595,0.9344,Null expectation,1494
SPD_02,nnr,1000,2344,202.8721053,0.721838245,0.73673,0.9376,Null expectation,1494
SPD_02,nnr,1000,2352,203.1336277,0.721857029,0.73768,0.9408,Null expectation,1494
SPD_02,nnr,1000,2360,203.301719,0.721842573,0.73829,0.944,Null expectation,1494
SPD_02,nnr,1000,2368,203.5747309,0.721847276,0.73928,0.9472,Null expectation,1494
SPD_02,nnr,1000,2376,203.6673146,0.721828636,0.73962,0.9504,Null expectation,1494
SPD_02,nnr,1000,2384,204.3398921,0.721821783,0.74206,0.9536,Null expectation,1494
SPD_02,nnr,1000,2392,204.5378202,0.721844511,0.74278,0.9568,Null expectation,1494
SPD_02,nnr,1000,2400,205.0543294,0.721834516,0.74465,0.96,Null expectation,1494
SPD_02,nnr,1000,2408,205.3545522,0.721830402,0.74574,0.9632,Null expectation,1494
SPD_02,nnr,1000,2416,205.6420296,0.721819651,0.74679,0.9664,Null expectation,1494
SPD_02,nnr,1000,2424,205.8235274,0.72181732,0.74745,0.9696,Null expectation,1494
SPD_02,nnr,1000,2432,206.0910697,0.721843024,0.74842,0.9728,Null expectation,1494
SPD_02,nnr,1000,2440,206.3242128,0.72186625,0.74926,0.976,Null expectation,1494
SPD_02,nnr,1000,2448,206.6469448,0.721904323,0.75044,0.9792,Null expectation,1494
SPD_02,nnr,1000,2456,206.9997396,0.721873726,0.75172,0.9824,Null expectation,1494
SPD_02,nnr,1000,2464,207.1263738,0.721871823,0.75218,0.9856,Null expectation,1494
SPD_02,nnr,1000,2472,207.5437092,0.721833864,0.75369,0.9888,Null expectation,1494
SPD_02,nnr,1000,2480,207.85083,0.721843331,0.75481,0.992,Null expectation,1494
SPD_02,nnr,1000,2488,208.3108766,0.721844199,0.75648,0.9952,Null expectation,1494
SPD_02,nnr,1000,2496,208.4998413,0.721854464,0.75717,0.9984,Null expectation,1494
SPD_02,nnr,1000,2504,208.7606944,0.72182518,0.75811,1.0016,Null expectation,1494
SPD_02,nnr,1000,2512,208.9024865,0.721834377,0.75863,1.0048,Null expectation,1494
SPD_02,nnr,1000,2520,209.0678266,0.721847702,0.75923,1.008,Null expectation,1494
SPD_02,nnr,1000,2528,209.2981601,0.721847205,0.76007,1.0112,Null expectation,1494
SPD_02,nnr,1000,2536,209.5973737,0.721809891,0.76115,1.0144,Null expectation,1494
SPD_02,nnr,1000,2544,209.7804393,0.721790252,0.76182,1.0176,Null expectation,1494
SPD_02,nnr,1000,2552,209.9235014,0.72179121,0.76234,1.0208,Null expectation,1494
SPD_02,nnr,1000,2560,210.1530318,0.72177418,0.76317,1.024,Null expectation,1494
SPD_02,nnr,1000,2568,210.3497166,0.721771805,0.76388,1.0272,Null expectation,1494
SPD_02,nnr,1000,2576,210.5207925,0.721792908,0.76451,1.0304,Null expectation,1494
SPD_02,nnr,1000,2584,210.669392,0.721784999,0.76505,1.0336,Null expectation,1494
SPD_02,nnr,1000,2592,210.8166554,0.721781132,0.76558,1.0368,Null expectation,1494
SPD_02,nnr,1000,2600,211.0912595,0.721767567,0.76658,1.04,Null expectation,1494
SPD_02,nnr,1000,2608,211.2147798,0.721777011,0.76703,1.0432,Null expectation,1494
SPD_02,nnr,1000,2616,211.5970667,0.721763845,0.76841,1.0464,Null expectation,1494
SPD_02,nnr,1000,2624,211.853406,0.721736511,0.76935,1.0496,Null expectation,1494
SPD_02,nnr,1000,2632,212.1815706,0.721738879,0.77054,1.0528,Null expectation,1494
SPD_02,nnr,1000,2640,212.2091142,0.721758456,0.77064,1.056,Null expectation,1494
SPD_02,nnr,1000,2648,212.2953777,0.721773486,0.77095,1.0592,Null expectation,1494
SPD_02,nnr,1000,2656,212.5012751,0.721763707,0.7717,1.0624,Null expectation,1494
SPD_02,nnr,1000,2664,212.7054665,0.721737783,0.77244,1.0656,Null expectation,1494
SPD_02,nnr,1000,2672,212.9637361,0.721755451,0.77338,1.0688,Null expectation,1494
SPD_02,nnr,1000,2680,213.3195323,0.721727613,0.77467,1.072,Null expectation,1494
SPD_02,nnr,1000,2688,213.4900968,0.721725995,0.77529,1.0752,Null expectation,1494
SPD_02,nnr,1000,2696,213.6897396,0.721713374,0.77602,1.0784,Null expectation,1494
SPD_02,nnr,1000,2704,214.1923449,0.721732043,0.77784,1.0816,Null expectation,1494
SPD_02,nnr,1000,2712,214.3830526,0.721723699,0.77853,1.0848,Null expectation,1494
SPD_02,nnr,1000,2720,214.6617172,0.721747278,0.77955,1.088,Null expectation,1494
SPD_02,nnr,1000,2728,214.984907,0.72172265,0.78072,1.0912,Null expectation,1494
SPD_02,nnr,1000,2736,215.1290897,0.721732622,0.78124,1.0944,Null expectation,1494
SPD_02,nnr,1000,2744,215.2502563,0.721743907,0.78168,1.0976,Null expectation,1494
SPD_02,nnr,1000,2752,215.3348393,0.72173581,0.78199,1.1008,Null expectation,1494
SPD_02,nnr,1000,2760,215.523148,0.721718298,0.78267,1.104,Null expectation,1494
SPD_02,nnr,1000,2768,215.5881631,0.721730662,0.78291,1.1072,Null expectation,1494
SPD_02,nnr,1000,2776,215.7402251,0.721750599,0.78346,1.1104,Null expectation,1494
SPD_02,nnr,1000,2784,215.9201573,0.721774648,0.78412,1.1136,Null expectation,1494
SPD_02,nnr,1000,2792,216.1508821,0.721757839,0.78495,1.1168,Null expectation,1494
SPD_02,nnr,1000,2800,216.4873136,0.72175156,0.78618,1.12,Null expectation,1494
SPD_02,nnr,1000,2808,216.7174429,0.721744849,0.78701,1.1232,Null expectation,1494
SPD_02,nnr,1000,2816,216.8574368,0.721744402,0.78752,1.1264,Null expectation,1494
SPD_02,nnr,1000,2824,217.204014,0.72174553,0.78878,1.1296,Null expectation,1494
SPD_02,nnr,1000,2832,217.4107252,0.72172429,0.78953,1.1328,Null expectation,1494
SPD_02,nnr,1000,2840,217.4685079,0.721725094,0.78974,1.136,Null expectation,1494
SPD_02,nnr,1000,2848,217.5486857,0.721762044,0.79003,1.1392,Null expectation,1494
SPD_02,nnr,1000,2856,217.7629466,0.721750535,0.79081,1.1424,Null expectation,1494
SPD_02,nnr,1000,2864,217.9333656,0.721751097,0.79143,1.1456,Null expectation,1494
SPD_02,nnr,1000,2872,217.9957157,0.721753487,0.79165,1.1488,Null expectation,1494
SPD_02,nnr,1000,2880,218.2449155,0.721767002,0.79256,1.152,Null expectation,1494
SPD_02,nnr,1000,2888,218.2889581,0.721778934,0.79272,1.1552,Null expectation,1494
SPD_02,nnr,1000,2896,218.4872577,0.721792654,0.79344,1.1584,Null expectation,1494
SPD_02,nnr,1000,2904,218.6284218,0.721795964,0.79395,1.1616,Null expectation,1494
SPD_02,nnr,1000,2912,218.6953694,0.721782001,0.79419,1.1648,Null expectation,1494
SPD_02,nnr,1000,2920,218.8072913,0.721794475,0.7946,1.168,Null expectation,1494
SPD_02,nnr,1000,2928,219.232821,0.721782836,0.79615,1.1712,Null expectation,1494
SPD_02,nnr,1000,2936,219.2992899,0.721781609,0.79639,1.1744,Null expectation,1494
SPD_02,nnr,1000,2944,219.8668001,0.721762104,0.79845,1.1776,Null expectation,1494
SPD_02,nnr,1000,2952,220.0733138,0.721730378,0.7992,1.1808,Null expectation,1494
SPD_02,nnr,1000,2960,220.1838205,0.721723861,0.7996,1.184,Null expectation,1494
SPD_02,nnr,1000,2968,220.4143055,0.72170311,0.80044,1.1872,Null expectation,1494
SPD_02,nnr,1000,2976,220.5807399,0.721717173,0.80104,1.1904,Null expectation,1494
SPD_02,nnr,1000,2984,220.9419851,0.721704625,0.80235,1.1936,Null expectation,1494
SPD_02,nnr,1000,2992,221.0472688,0.721709643,0.80274,1.1968,Null expectation,1494
SPD_02,nnr,1000,3000,221.1434668,0.721705265,0.80309,1.2,Null expectation,1494
SPD_02,nnr,1000,3008,221.2527567,0.721701691,0.80348,1.2032,Null expectation,1494
SPD_02,nnr,1000,3016,221.8137681,0.721695233,0.80552,1.2064,Null expectation,1494
SPD_02,nnr,1000,3024,222.1378025,0.721677767,0.8067,1.2096,Null expectation,1494
SPD_02,nnr,1000,3032,222.2334513,0.721664922,0.80704,1.2128,Null expectation,1494
SPD_02,nnr,1000,3040,222.3678891,0.721665491,0.80753,1.216,Null expectation,1494
SPD_02,nnr,1000,3048,222.5055321,0.721667053,0.80803,1.2192,Null expectation,1494
SPD_02,nnr,1000,3056,222.7758178,0.721650585,0.80901,1.2224,Null expectation,1494
SPD_02,nnr,1000,3064,223.1469325,0.721648903,0.81036,1.2256,Null expectation,1494
SPD_02,nnr,1000,3072,223.2195786,0.72164533,0.81063,1.2288,Null expectation,1494
SPD_02,nnr,1000,3080,223.4287574,0.721651774,0.81139,1.232,Null expectation,1494
SPD_02,nnr,1000,3088,223.5918004,0.721679582,0.81198,1.2352,Null expectation,1494
SPD_02,nnr,1000,3096,224.0876362,0.721682541,0.81378,1.2384,Null expectation,1494
SPD_02,nnr,1000,3104,224.2733927,0.721676723,0.81445,1.2416,Null expectation,1494
SPD_02,nnr,1000,3112,224.4752671,0.721654607,0.81519,1.2448,Null expectation,1494
SPD_02,nnr,1000,3120,224.6940787,0.721657785,0.81598,1.248,Null expectation,1494
SPD_02,nnr,1000,3128,224.9126638,0.721661113,0.81678,1.2512,Null expectation,1494
SPD_02,nnr,1000,3136,225.1817253,0.721641901,0.81775,1.2544,Null expectation,1494
SPD_02,nnr,1000,3144,225.2980254,0.721664685,0.81817,1.2576,Null expectation,1494
SPD_02,nnr,1000,3152,225.4133742,0.721640146,0.81859,1.2608,Null expectation,1494
SPD_02,nnr,1000,3160,225.4940373,0.721649459,0.81889,1.264,Null expectation,1494
SPD_02,nnr,1000,3168,225.7283273,0.721660723,0.81974,1.2672,Null expectation,1494
SPD_02,nnr,1000,3176,225.9625954,0.721673253,0.82059,1.2704,Null expectation,1494
SPD_02,nnr,1000,3184,225.9764211,0.721681499,0.82064,1.2736,Null expectation,1494
SPD_02,nnr,1000,3192,226.1739105,0.72166989,0.82136,1.2768,Null expectation,1494
SPD_02,nnr,1000,3200,226.3100896,0.721677302,0.82185,1.28,Null expectation,1494
SPD_02,nnr,1000,3208,226.4534092,0.721673053,0.82237,1.2832,Null expectation,1494
SPD_02,nnr,1000,3216,226.7245842,0.721672905,0.82336,1.2864,Null expectation,1494
SPD_02,nnr,1000,3224,226.8509471,0.72166943,0.82381,1.2896,Null expectation,1494
SPD_02,nnr,1000,3232,227.0945246,0.721680142,0.8247,1.2928,Null expectation,1494
SPD_02,nnr,1000,3240,227.2910835,0.721690279,0.82541,1.296,Null expectation,1494
SPD_02,nnr,1000,3248,227.3787169,0.72169769,0.82573,1.2992,Null expectation,1494
SPD_02,nnr,1000,3256,227.5408947,0.72169233,0.82632,1.3024,Null expectation,1494
SPD_02,nnr,1000,3264,227.744176,0.721701087,0.82706,1.3056,Null expectation,1494
SPD_02,nnr,1000,3272,227.8834406,0.721719274,0.82756,1.3088,Null expectation,1494
SPD_02,nnr,1000,3280,228.1923017,0.721701547,0.82869,1.312,Null expectation,1494
SPD_02,nnr,1000,3288,228.3681684,0.721673779,0.82932,1.3152,Null expectation,1494
SPD_02,nnr,1000,3296,228.5804035,0.721691356,0.8301,1.3184,Null expectation,1494
SPD_02,nnr,1000,3304,228.8141677,0.721671523,0.83094,1.3216,Null expectation,1494
SPD_02,nnr,1000,3312,229.0518724,0.721669512,0.83181,1.3248,Null expectation,1494
SPD_02,nnr,1000,3320,229.4745519,0.721664334,0.83334,1.328,Null expectation,1494
SPD_02,nnr,1000,3328,229.6185375,0.721647924,0.83387,1.3312,Null expectation,1494
SPD_02,nnr,1000,3336,229.7954111,0.721657525,0.83451,1.3344,Null expectation,1494
SPD_02,nnr,1000,3344,230.0670903,0.72164657,0.8355,1.3376,Null expectation,1494
SPD_02,nnr,1000,3352,230.207681,0.721637226,0.83601,1.3408,Null expectation,1494
SPD_02,nnr,1000,3360,230.3393707,0.721653175,0.83648,1.344,Null expectation,1494
SPD_02,nnr,1000,3368,230.4289874,0.721689539,0.83681,1.3472,Null expectation,1494
SPD_02,nnr,1000,3376,230.8057896,0.721715499,0.83818,1.3504,Null expectation,1494
SPD_02,nnr,1000,3384,230.9418765,0.721719288,0.83867,1.3536,Null expectation,1494
SPD_02,nnr,1000,3392,231.0668277,0.721721736,0.83913,1.3568,Null expectation,1494
SPD_02,nnr,1000,3400,231.3123234,0.721726102,0.84002,1.36,Null expectation,1494
SPD_02,nnr,1000,3408,231.637096,0.721718847,0.8412,1.3632,Null expectation,1494
SPD_02,nnr,1000,3416,231.7146648,0.721734143,0.84148,1.3664,Null expectation,1494
SPD_02,nnr,1000,3424,231.7758232,0.721741777,0.8417,1.3696,Null expectation,1494
SPD_02,nnr,1000,3432,231.8613686,0.721728237,0.84201,1.3728,Null expectation,1494
SPD_02,nnr,1000,3440,231.9471855,0.721731678,0.84232,1.376,Null expectation,1494
SPD_02,nnr,1000,3448,232.0126188,0.721738931,0.84256,1.3792,Null expectation,1494
SPD_02,nnr,1000,3456,232.0911056,0.721736244,0.84285,1.3824,Null expectation,1494
SPD_02,nnr,1000,3464,232.1949493,0.721746062,0.84322,1.3856,Null expectation,1494
SPD_02,nnr,1000,3472,232.4284464,0.721776475,0.84407,1.3888,Null expectation,1494
SPD_02,nnr,1000,3480,232.5265573,0.721782003,0.84443,1.392,Null expectation,1494
SPD_02,nnr,1000,3488,232.6340877,0.721792566,0.84482,1.3952,Null expectation,1494
SPD_02,nnr,1000,3496,232.7315054,0.72178563,0.84517,1.3984,Null expectation,1494
SPD_02,nnr,1000,3504,232.784022,0.721793749,0.84536,1.4016,Null expectation,1494
SPD_02,nnr,1000,3512,232.8670524,0.721797652,0.84566,1.4048,Null expectation,1494
SPD_02,nnr,1000,3520,233.0348892,0.721785706,0.84627,1.408,Null expectation,1494
SPD_02,nnr,1000,3528,233.1081069,0.721775577,0.84654,1.4112,Null expectation,1494
SPD_02,nnr,1000,3536,233.2506366,0.721763806,0.84706,1.4144,Null expectation,1494
SPD_02,nnr,1000,3544,233.3242971,0.721750885,0.84732,1.4176,Null expectation,1494
SPD_02,nnr,1000,3552,233.4673323,0.721726625,0.84784,1.4208,Null expectation,1494
SPD_02,nnr,1000,3560,233.6293068,0.721737013,0.84843,1.424,Null expectation,1494
SPD_02,nnr,1000,3568,233.7389527,0.72173967,0.84883,1.4272,Null expectation,1494
SPD_02,nnr,1000,3576,233.78856,0.721743228,0.84901,1.4304,Null expectation,1494
SPD_02,nnr,1000,3584,233.9814242,0.72173696,0.84971,1.4336,Null expectation,1494
SPD_02,nnr,1000,3592,234.1628576,0.721736174,0.85037,1.4368,Null expectation,1494
SPD_02,nnr,1000,3600,234.2088041,0.721722626,0.85054,1.44,Null expectation,1494
SPD_02,nnr,1000,3608,234.2967443,0.721753173,0.85086,1.4432,Null expectation,1494
SPD_02,nnr,1000,3616,234.4784747,0.721770812,0.85152,1.4464,Null expectation,1494
SPD_02,nnr,1000,3624,234.621292,0.721777723,0.85204,1.4496,Null expectation,1494
SPD_02,nnr,1000,3632,234.6821984,0.721802639,0.85226,1.4528,Null expectation,1494
SPD_02,nnr,1000,3640,234.7520109,0.721810304,0.85251,1.456,Null expectation,1494
SPD_02,nnr,1000,3648,234.7900283,0.721801891,0.85265,1.4592,Null expectation,1494
SPD_02,nnr,1000,3656,234.8718359,0.721799387,0.85295,1.4624,Null expectation,1494
SPD_02,nnr,1000,3664,235.0081183,0.721799889,0.85344,1.4656,Null expectation,1494
SPD_02,nnr,1000,3672,235.0730718,0.721794323,0.85368,1.4688,Null expectation,1494
SPD_02,nnr,1000,3680,235.1521867,0.721788784,0.85396,1.472,Null expectation,1494
SPD_02,nnr,1000,3688,235.1956818,0.721788226,0.85412,1.4752,Null expectation,1494
SPD_02,nnr,1000,3696,235.3634158,0.721791403,0.85473,1.4784,Null expectation,1494
SPD_02,nnr,1000,3704,235.6559831,0.721781767,0.85579,1.4816,Null expectation,1494
SPD_02,nnr,1000,3712,235.7282056,0.721806154,0.85606,1.4848,Null expectation,1494
SPD_02,nnr,1000,3720,235.8222163,0.721811814,0.8564,1.488,Null expectation,1494
SPD_02,nnr,1000,3728,236.0446299,0.721808305,0.8572,1.4912,Null expectation,1494
SPD_02,nnr,1000,3736,236.2920523,0.721811244,0.8581,1.4944,Null expectation,1494
SPD_02,nnr,1000,3744,236.3325315,0.721805724,0.85825,1.4976,Null expectation,1494
SPD_02,nnr,1000,3752,236.4575749,0.721792761,0.8587,1.5008,Null expectation,1494
SPD_02,nnr,1000,3760,236.6176515,0.721788107,0.85929,1.504,Null expectation,1494
SPD_02,nnr,1000,3768,236.7810206,0.72179416,0.85988,1.5072,Null expectation,1494
SPD_02,nnr,1000,3776,236.8887915,0.72177206,0.86027,1.5104,Null expectation,1494
SPD_02,nnr,1000,3784,236.9765131,0.721780564,0.86059,1.5136,Null expectation,1494
SPD_02,nnr,1000,3792,237.2691957,0.721771473,0.86165,1.5168,Null expectation,1494
SPD_02,nnr,1000,3800,237.6025454,0.721763945,0.86286,1.52,Null expectation,1494
SPD_02,nnr,1000,3808,237.7566743,0.721748168,0.86342,1.5232,Null expectation,1494
SPD_02,nnr,1000,3816,237.9645966,0.72174406,0.86418,1.5264,Null expectation,1494
SPD_02,nnr,1000,3824,238.1461816,0.721763762,0.86484,1.5296,Null expectation,1494
SPD_02,nnr,1000,3832,238.3773242,0.721777761,0.86568,1.5328,Null expectation,1494
SPD_02,nnr,1000,3840,238.454093,0.721778281,0.86596,1.536,Null expectation,1494
SPD_02,nnr,1000,3848,238.7126326,0.721794817,0.86689,1.5392,Null expectation,1494
SPD_02,nnr,1000,3856,238.9885255,0.721799205,0.8679,1.5424,Null expectation,1494
SPD_02,nnr,1000,3864,239.2479283,0.721801617,0.86884,1.5456,Null expectation,1494
SPD_02,nnr,1000,3872,239.3330102,0.721816599,0.86915,1.5488,Null expectation,1494
SPD_02,nnr,1000,3880,239.5214968,0.721799345,0.86983,1.552,Null expectation,1494
SPD_02,nnr,1000,3888,239.828489,0.721797916,0.87095,1.5552,Null expectation,1494
SPD_02,nnr,1000,3896,239.9694232,0.721802847,0.87146,1.5584,Null expectation,1494
SPD_02,nnr,1000,3904,240.1432658,0.721806405,0.87209,1.5616,Null expectation,1494
SPD_02,nnr,1000,3912,240.4031826,0.72179477,0.87303,1.5648,Null expectation,1494
SPD_02,nnr,1000,3920,240.4677484,0.721803567,0.87327,1.568,Null expectation,1494
SPD_02,nnr,1000,3928,240.6770335,0.721814945,0.87403,1.5712,Null expectation,1494
SPD_02,nnr,1000,3936,240.8183487,0.721809203,0.87454,1.5744,Null expectation,1494
SPD_02,nnr,1000,3944,240.9464169,0.721796213,0.87501,1.5776,Null expectation,1494
SPD_02,nnr,1000,3952,241.0584145,0.721798925,0.87541,1.5808,Null expectation,1494
SPD_02,nnr,1000,3960,241.1508437,0.721816777,0.87575,1.584,Null expectation,1494
SPD_02,nnr,1000,3968,241.2966608,0.721813384,0.87628,1.5872,Null expectation,1494
SPD_02,nnr,1000,3976,241.3500024,0.721817979,0.87647,1.5904,Null expectation,1494
SPD_02,nnr,1000,3984,241.465347,0.721836253,0.87689,1.5936,Null expectation,1494
SPD_02,nnr,1000,3992,241.6960542,0.721837228,0.87773,1.5968,Null expectation,1494
